company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,increasement_points,training_materials_quality,trainer_satisfaction_level,dining_facilities,residential_facilities,satisfaction_level,management_seller_closeness,continuity,likelihood_of_recommendation
281,CV Hardiansyah Tbk,Yani Rahmawati,"Gg. Cihampelas No. 7
Cirebon, Kalimantan Timur 56092",bakda81@example.org,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (051) 346 7164,Kecil,900000,Retail,"0366 Mann Street
West Leah, IL 17259",2023-12-28,How to Conduct Social Campaign (for the Benefit of HR and Corporate Reputation),Finance,Public Training,1,26,84,2,9,9,5,6.25,4,yes,68.92857142857143
282,PT Wahyudin Dongoran Tbk,Lalita Ramadan,"Gang Bangka Raya No. 804
Serang, BE 80912",qhasanah@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,0869445562,Kecil,100000,Group,"65669 Gutierrez Mill Apt. 848
South Nicole, DE 68385",2024-01-05,"Modern Presentation skills: Combining StoryTelling, Doodly, Storyline and Video-Sound Creation",Leadership & Managerial,Inhouse Training,9,95,69,9,4,8,1,5.5,1,no,77.0
283,Perum Hidayanto,Makara Wastuti,"Gang BKR No. 8
Sorong, JB 28645",tambajaeman@example.org,Kontruksi,(097) 829 1393,Besar,600000,Group,"0454 Jacob Tunnel Apt. 329
Mitchellbury, CO 90560",2023-11-30,Cash Flow & Credit Management,Credit & Collection,Inhouse Training,2,40,22,7,8,10,1,6.5,6,yes,68.14285714285714
284,UD Januar Waskita,Galih Permata,"Gg. Ronggowarsito No. 469
Mataram, MA 10737",usadatasdik@example.com,Industri Pengelahan,(0936) 931-8299,Kecil,100000,Group,"4191 Combs Rapids Apt. 975
Flynnfort, GU 40177",2024-01-11,Build A Great And Strong Corporate Culture,Finance,Public Training,4,43,25,1,10,4,1,4.0,4,no,49.71428571428572
285,Perum Mandasari (Persero) Tbk,"Ibun Widiastuti, S.Gz","Jl. Antapani Lama No. 42
Tanjungpinang, KR 21092",waluyo19@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (0327) 199 6307,Menengah,900000,Retail,"217 Cobb Manor Apt. 216
Figueroaborough, KY 59141",2024-01-23,Excel & PowerPoint for Powerful Business Application,Credit & Collection,Online Training,2,65,53,4,4,2,2,3.0,5,no,48.285714285714285
286,UD Rahmawati Tarihoran (Persero) Tbk,Ophelia Palastri,"Gg. Rumah Sakit No. 0
Cimahi, DKI Jakarta 76982",gamantosamosir@example.net,Aktivitas Jasa Lainnya,+62-05-517-7556,Kecil,800000,Group,"01653 French Alley Suite 276
New Walterside, IL 63211",2023-11-30,Communication Skills in Project Management,Leadership & Managerial,Online Training,9,38,62,4,10,8,8,7.5,8,yes,93.57142857142856
287,PD Gunarto (Persero) Tbk,Uda Pertiwi,"Jalan Jamika No. 29
Balikpapan, Gorontalo 62836",enainggolan@example.com,"Kesenian, Hiburan Dan Rekreasi",+62-59-446-2498,Menengah,1000000,Retail,"71690 Perkins Wall Apt. 744
South Juliastad, SD 39772",2023-12-09,Facilitative & Emphatic Leadership,Credit & Collection,Public Training,4,82,68,8,1,5,10,6.0,7,yes,81.42857142857143
288,CV Nugroho,Yunita Saefullah,"Jalan Pacuan Kuda No. 1
Binjai, Papua Barat 64504",ftampubolon@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (003) 654-1542,Kecil,300000,Group,"8003 Ronald River
Kingberg, DE 02875",2023-12-18,Advance RM training: RM sebagai Business Coach kepada Debiturnya. Phase 1:Business Coach Membuat Bisnis Debitur Sukses dan Sustainable,Sales & Marketing,Public Training,4,96,24,9,10,6,2,6.75,1,no,72.5
289,CV Handayani,Silvia Wijaya,"Gg. Ahmad Yani No. 38
Palopo, KI 27314",bsiregar@example.org,Pertambangan dan Penggalian,+62-40-018-3403,Kecil,200000,Retail,"665 Anthony Highway
Lake Corey, KS 70856",2023-12-26,Tax Amnesty Bagi Karyawan & Profesional,Office & Administration,Inhouse Training,9,77,36,10,2,7,10,7.25,9,yes,95.07142857142856
290,Perum Tarihoran Kurniawan,"Aisyah Wibisono, S.E.I","Jalan Pasirkoja No. 150
Salatiga, KS 79913",mkuswandari@example.com,"Kesenian, Hiburan Dan Rekreasi",+62-917-269-2774,Kecil,900000,Group,"925 Pollard Hill
Robertmouth, HI 16251",2023-12-20,Analisa Kredit Berbasis Laporan Keuangan,Sales & Marketing,Public Training,7,41,27,8,2,9,7,6.5,7,no,76.14285714285714
291,PT Yuniar Thamrin,"Mahesa Novitasari, M.Kom.","Gg. Dipenogoro No. 541
Pangkalpinang, KT 01667",harimurti57@example.net,Industri Pengelahan,(048) 512-0854,Kecil,800000,Group,"PSC 4889, Box 1631
APO AE 83778",2023-11-30,Mengelola NPL dengan Early Warning System (EWS),HR & Training,Online Training,1,51,25,5,9,10,8,8.0,2,no,72.28571428571429
292,CV Salahudin Susanti,"Puti Vanya Laksita, S.E.","Gang Dr. Djunjunan No. 65
Mataram, Sulawesi Utara 09442",palastriibrani@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-077-215-9724,Menengah,200000,Group,"613 Andre Wells
Lake Jessicafurt, WY 68904",2023-12-20,Hukum Perkreditan Tingkat Lanjut,Finance,Online Training,1,84,37,9,3,10,3,6.25,5,no,70.5
293,CV Wijaya Padmasari Tbk,Elisa Namaga,"Gang Kutai No. 68
Langsa, NB 49545",maryadihasan@example.org,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (946) 523 6349,Kecil,800000,Group,"488 Robinson Lake
Beasleyburgh, CT 15373",2023-12-07,Infografis & pembuatan materi presentasi bagi level manajemen,Leadership & Managerial,Online Training,1,85,26,3,10,6,6,6.25,5,no,69.07142857142857
294,UD Mahendra Anggraini Tbk,Dr. Uchita Zulaika,"Gg. Indragiri No. 498
Pariaman, Sumatera Utara 02451",kenari74@example.org,Lainnya,+62-0048-252-6960,Kecil,1000000,Retail,"PSC 9443, Box 6161
APO AP 42918",2023-12-30,Teknik Penagihan Era Covid 19 & PJOK 11 (3/2020),Sales & Marketing,Online Training,3,38,60,3,1,4,9,4.25,5,no,55.785714285714285
295,PD Tampubolon,Samiah Sihombing,"Gang Wonoayu No. 76
Tasikmalaya, AC 87695",pyolanda@example.com,"Kesenian, Hiburan Dan Rekreasi",(025) 624-2433,Besar,300000,Retail,"32046 Samuel Pike Apt. 935
Shawnaberg, MN 79420",2023-11-27,Actuarial Calculation Of The Risk Value,Office & Administration,Inhouse Training,6,43,69,1,5,4,7,4.25,9,no,67.78571428571429
296,PT Siregar Wijayanti (Persero) Tbk,"Puti Ajeng Rahimah, M.Kom.","Gang Medokan Ayu No. 00
Sungai Penuh, Jambi 96161",snasyidah@example.org,Pengangkutan dan Pergudangan,+62 (0745) 206 1380,Menengah,700000,Group,"569 Juan Roads Suite 785
New Toddbury, LA 11250",2023-12-22,Finance For Non Finance Executive,Office & Administration,Inhouse Training,2,92,86,2,5,10,9,6.5,6,yes,84.71428571428571
297,PD Sihombing Pradipta Tbk,Hardana Samosir,"Gang Suryakencana No. 161
Yogyakarta, Kalimantan Timur 73100",gsuryono@example.com,Pertambangan dan Penggalian,(0496) 651-0866,Menengah,700000,Retail,"37118 Davis Mountain Apt. 272
Kristinview, MT 70519",2023-11-30,Smart Way To Improve Your Negotiation Skills For Leader,Leadership & Managerial,Public Training,4,77,53,7,7,1,10,6.25,9,no,81.78571428571429
298,CV Prasetya Latupono,"Amalia Usamah, S.E.","Jl. Pasteur No. 8
Ambon, PA 91926",adriansyahslamet@example.net,Industri Pengelahan,+62 (640) 044 0282,Menengah,500000,Group,"08324 Jennifer Radial Apt. 781
West Antonioton, WY 08001",2023-12-05,"Manajemen Resiko APU & PPT bagi Staff Perbankan, Multifinance, Sekuritas dan Asuransi",HR & Training,Online Training,4,73,45,10,5,8,5,7.0,3,no,76.85714285714286
299,Perum Januar Suartini,"Gandi Nugroho, S.Farm","Gg. Rawamangun No. 0
Kupang, Kalimantan Timur 72018",gantar49@example.org,"Pertanian, Kehutanan, dan Perikanan",+62 (02) 797-6516,Kecil,500000,Retail,"19284 Daniel Junctions Apt. 234
Lake Mariaborough, VT 26334",2024-01-08,Keterampilan Komunikasi Dalam Rapat Dan Diskusi,Leadership & Managerial,Inhouse Training,9,34,57,7,2,9,6,6.0,9,no,81.57142857142857
300,UD Narpati Najmudin (Persero) Tbk,"Gilda Putra, S.E.I","Gang Ahmad Dahlan No. 103
Bontang, SN 45333",owibowo@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (808) 487 7044,Kecil,300000,Group,"66484 Sally Points
Nicoleville, PR 30509",2023-12-09,Analisa Kredit Berbasis Laporan Keuangan,Finance,Public Training,8,57,53,9,8,4,1,5.5,3,no,70.71428571428571
301,Perum Kuswoyo Sudiati,Devi Mangunsong,"Jl. Siliwangi No. 661
Makassar, Jawa Barat 88522",latikanuraini@example.net,Real Estat,+62 (262) 927 7949,Menengah,400000,Retail,"6309 Kristin Ford Apt. 202
Kristinside, TX 74514",2024-01-02,Secretary Development Program,Leadership & Managerial,Public Training,4,77,25,1,7,5,10,5.75,5,no,68.5
302,PD Wastuti Tbk,"Indra Sihombing, M.Pd","Gg. Bangka Raya No. 7
Surakarta, Gorontalo 66088",mharyanti@example.net,"Kesenian, Hiburan Dan Rekreasi",+62 (17) 331-5577,Besar,800000,Group,"0015 Lynch Extensions Suite 508
Robertoberg, LA 35465",2023-12-08,Manajemen Filing & Tata Kelola Kantor,Leadership & Managerial,Public Training,4,75,31,10,8,6,10,8.5,5,no,88.71428571428571
303,UD Mandala (Persero) Tbk,Slamet Palastri,"Gg. Asia Afrika No. 505
Samarinda, MA 10511",alambana58@example.net,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62-730-444-9914,Menengah,200000,Retail,"42408 Cruz Walk
New Nichole, MA 59349",2023-12-04,How To Make An Effective Fair Performance Appraisal & Evaluation,Office & Administration,Online Training,8,34,78,6,9,4,1,5.0,6,no,71.71428571428571
304,UD Fujiati Rajata,Kariman Nashiruddin,"Gg. Monginsidi No. 201
Semarang, JA 09699",saktilailasari@example.org,"Kesenian, Hiburan Dan Rekreasi",+62-891-846-8096,Kecil,100000,Group,"8407 Hodges Lights Suite 142
West Carmen, HI 06448",2023-12-08,Sales Performance Improvement For Extraordinary Result,Sales & Marketing,Public Training,6,54,61,8,9,9,10,9.0,9,yes,103.57142857142856
305,CV Marbun Hariyah (Persero) Tbk,Jasmin Hariyah,"Jl. BKR No. 53
Tangerang Selatan, Sulawesi Utara 90043",gdongoran@example.com,Pengangkutan dan Pergudangan,+62 (093) 324-8809,Menengah,200000,Retail,"USS Carr
FPO AE 69800",2024-01-22,Analisa Kredit Berbasis Laporan Keuangan,Finance,Inhouse Training,5,49,98,9,8,6,2,6.25,7,yes,84.21428571428571
306,PD Gunarto Tbk,Raisa Purnawati,"Jl. BKR No. 94
Kota Administrasi Jakarta Barat, KU 92584",calista99@example.org,Lainnya,+62 (096) 995 4088,Menengah,400000,Group,"2237 Jones Drive Apt. 095
New Robertside, PW 12212",2023-12-03,Build A Great And Strong Corporate Culture,Finance,Inhouse Training,8,52,55,8,1,7,8,6.0,5,no,76.71428571428571
307,CV Rahimah (Persero) Tbk,"Hj. Siti Yolanda, M.Ak","Jl. Joyoboyo No. 33
Semarang, Nusa Tenggara Barat 11684",jayasaptono@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (006) 643-2763,Menengah,500000,Group,"43576 Scott Turnpike Apt. 146
North Jennifer, MD 68815",2023-12-15,Creative Problem Solving & Decision Making,Credit & Collection,Online Training,8,21,82,2,10,1,10,5.75,3,no,71.5
308,UD Handayani Purnawati (Persero) Tbk,Queen Usada,"Gg. Suryakencana No. 4
Tomohon, Kalimantan Utara 16902",daruirawan@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,(024) 593-8494,Menengah,600000,Retail,"1106 Rios View
Jaclynville, OH 68308",2024-01-23,How to detect & prevent application fraud in Digital Era for banking & fintech,HR & Training,Public Training,4,100,75,1,7,10,1,4.75,7,no,74.64285714285714
309,Perum Lailasari Nasyiah,Garda Maulana,"Jl. Peta No. 87
Singkawang, Banten 21144",xsuryatmi@example.net,"Kesenian, Hiburan Dan Rekreasi",(0168) 431 6578,Besar,500000,Retail,"1476 Martinez Mill Suite 543
Christopherfort, KY 78361",2023-12-22,Managing People & Talent In Generation Y & Z,Finance,Public Training,6,48,40,2,6,6,3,4.25,9,no,64.35714285714286
310,UD Mandasari Tbk,Kania Nashiruddin,"Jalan Tubagus Ismail No. 685
Pematangsiantar, SS 73292",thamrinluwes@example.com,Industri Pengelahan,+62 (28) 791-7976,Menengah,900000,Retail,"71152 Mario Rapid
West Pamelaborough, AK 55898",2024-01-20,Creative Problem Solving & Decision Making,Credit & Collection,Public Training,7,96,31,6,7,2,9,6.0,4,yes,78.14285714285714
311,PD Widodo Wacana Tbk,Martani Wibisono,"Gg. Suryakencana No. 84
Medan, JA 80133",lembahsusanti@example.com,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62-0505-289-7308,Besar,500000,Retail,"0078 Sandra Rest Apt. 558
Sandraport, PR 23375",2023-11-27,"Manajemen Emosi Diri, Temperamen & Kontrol Customer Dalam Penagihan",HR & Training,Online Training,2,68,59,3,10,6,8,6.75,1,yes,72.07142857142857
312,PT Suryatmi,"Usyi Haryanto, M.Kom.","Jalan Monginsidi No. 439
Palangkaraya, JT 45945",vlaksmiwati@example.org,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,(0236) 589 3276,Kecil,800000,Retail,"678 Freeman Union Apt. 890
Jeremyview, GU 53339",2023-12-21,Sales Performance Improvement,Credit & Collection,Inhouse Training,3,83,25,8,6,2,10,6.5,8,no,77.57142857142857
313,PT Mangunsong Maryadi,"Diana Nugroho, S.Sos","Gg. M.T Haryono No. 7
Subulussalam, YO 88593",ajimanmulyani@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (023) 040-1484,Kecil,1000000,Retail,"65409 Kyle Forge
Keithton, WY 23856",2023-12-08,HR consulting skills for HR Professional: Core skills to ensure  excellent strategies to implementation,Finance,Online Training,4,57,22,4,6,9,2,5.25,2,no,57.35714285714285
314,PD Permata,Jane Nugroho,"Jalan Dipatiukur No. 86
Binjai, PA 42555",epertiwi@example.org,Real Estat,+62 (014) 291-9211,Kecil,800000,Retail,"676 Dawn Avenue Suite 774
New Briannaburgh, CA 86529",2024-01-13,Analisa Kredit Transaksi Luar Negeri,Finance,Online Training,6,26,38,3,7,1,7,4.5,2,no,52.71428571428572
315,Perum Nashiruddin,Michelle Samosir,"Gg. Gegerkalong Hilir No. 95
Kota Administrasi Jakarta Selatan, Kalimantan Selatan 25543",wahyudabukke@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (078) 357-5814,Besar,100000,Retail,"61321 Michelle Turnpike Suite 970
Dannystad, NJ 36363",2024-01-17,New Requirement for Professional Industrial Relation Officer in New Normal Era,Sales & Marketing,Inhouse Training,6,70,72,8,6,4,9,6.75,6,yes,87.07142857142857
316,PD Laksita Tbk,Nilam Hasanah,"Gg. KH Amin Jasuta No. 11
Pagaralam, Nusa Tenggara Timur 35388",ajiono03@example.com,Pengangkutan dan Pergudangan,(041) 053 8131,Menengah,700000,Retail,"6159 Bell Lights Suite 514
North Kerryland, PW 60412",2024-01-17,Memenangkan SEO  (Search Engine Optimization) Untuk Bisnis,Sales & Marketing,Inhouse Training,9,36,40,7,3,3,2,3.75,5,no,57.642857142857146
317,CV Suartini,Tgk. Dipa Sihotang,"Gg. Jend. A. Yani No. 276
Tidore Kepulauan, Sulawesi Tengah 00894",budiyantoratih@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (894) 496-6929,Menengah,900000,Retail,"752 Price Walks
South Stevenberg, IN 29317",2024-01-14,"Sekuritisasi Asset: Pengembangan Produk, Analisa Resiko, Aspek Legal, Perpajakan dan Strukturisasinya",HR & Training,Inhouse Training,4,42,83,10,6,2,3,5.25,6,no,69.64285714285714
318,CV Maryati Irawan Tbk,"Fathonah Wasita, S.T.","Jalan M.T Haryono No. 590
Pariaman, GO 04783",baktianto34@example.org,Lainnya,+62 (029) 176 1399,Menengah,400000,Group,"7367 Jonathan Club
South Joy, ID 00911",2023-12-25,"Manajemen Emosi Diri, Temperamen & Kontrol Customer Dalam Penagihan",HR & Training,Inhouse Training,6,70,21,10,8,4,5,6.75,5,yes,78.35714285714286
319,PD Maryadi (Persero) Tbk,Dt. Tirta Astuti,"Gg. Gardujati No. 9
Pontianak, SG 53018",yanisaefullah@example.com,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (094) 203-0527,Menengah,700000,Retail,"586 Perry Lights
Lake Kara, AL 81668",2023-12-06,"Manajemen Emosi, Temperamen, Dan Kontrol Diri Untuk Service Excellent",Leadership & Managerial,Online Training,4,70,36,2,7,3,10,5.5,3,no,64.42857142857143
320,CV Widiastuti (Persero) Tbk,Restu Nurdiyanti,"Gg. Bangka Raya No. 48
Pekalongan, JT 85636",rajasausman@example.net,Aktivitas Jasa Lainnya,+62-0823-381-4978,Kecil,600000,Group,"84818 Mark Ford Apt. 140
Richardborough, SD 26236",2023-12-27,Effective Transactional Banking for Back Office,Finance,Online Training,4,42,36,1,6,2,6,3.75,9,no,56.5
321,CV Sihombing Budiman Tbk,"Tgk. Dinda Zulkarnain, S.Kom","Gg. Gegerkalong Hilir No. 198
Binjai, Sulawesi Tenggara 29900",asuryatmi@example.com,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62 (0183) 591 1316,Menengah,500000,Retail,"173 Ashley Rest
Alexberg, WI 29772",2023-12-03,People (HR) Analytics: For HR & Non HR Professional,Finance,Public Training,4,70,50,1,4,7,7,4.75,5,no,63.92857142857143
322,PD Palastri Putra,Lurhur Tamba,"Jl. Rajiman No. 692
Sibolga, JI 54734",dwijaya@example.net,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",087 755 0773,Kecil,200000,Group,"24760 Nicole Locks
New Matthewmouth, NE 28696",2024-01-13,"Tax Principles, Practice, & Reporting",Credit & Collection,Online Training,8,97,72,3,10,1,2,4.0,3,no,68.42857142857143
323,PD Uyainah Fujiati,"Betania Simanjuntak, S.Psi","Jl. H.J Maemunah No. 602
Kediri, YO 00931",qkuswandari@example.com,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (946) 308 2415,Besar,500000,Retail,"4632 Brent Prairie
Port Andrew, MN 34831",2024-01-25,"Business Acumen: Think, Sense & Act like CEO",Finance,Online Training,6,81,34,1,6,5,10,5.5,2,no,67.14285714285714
324,UD Yolanda Ramadan,Gangsa Nashiruddin,"Gang Ronggowarsito No. 308
Subulussalam, Jambi 87218",dongoranbambang@example.com,Real Estat,+62 (299) 505-6010,Menengah,800000,Retail,"9540 Hunt Unions
Heathershire, NJ 94582",2023-12-27,"Mengelola Team Collection Era Covid-19 bagi Manager,Supervisor & Team Leader: Collector Skills Transformation & Team Motivation Charge Up",Sales & Marketing,Public Training,4,57,79,10,5,7,9,7.75,8,no,91.92857142857144
325,UD Lailasari Tbk,"Sutan Kardi Saefullah, S.Pt","Jalan Soekarno Hatta No. 7
Padang, Kalimantan Utara 24354",ghaliyati51@example.org,Real Estat,(0145) 754-5254,Kecil,800000,Group,"152 Leonard Tunnel
Anthonyshire, NC 71433",2024-01-21,Teknik Penjualan Aset Kredit Bermasalah,Sales & Marketing,Online Training,6,63,42,7,4,2,9,5.5,9,no,75.71428571428571
326,Perum Natsir Puspita,"Tgk. Nadia Hariyah, M.M.","Jalan Otto Iskandardinata No. 03
Blitar, DKI Jakarta 65152",winarsihpanji@example.org,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,0860702429,Menengah,300000,Group,"069 Brian Circles
North Brandi, GA 61772",2023-12-16,How To Conduct TNA Creating Training Material & Measuring Training Effectivity,Office & Administration,Inhouse Training,7,73,56,3,6,3,5,4.25,7,no,68.78571428571429
327,PT Permadi,Dr. Damu Mansur,"Gg. Rajawali Barat No. 673
Bandung, Maluku Utara 78735",owacana@example.org,Real Estat,+62 (504) 065 1488,Menengah,900000,Retail,"PSC 9719, Box 8260
APO AA 15486",2024-01-18,Analytical Skills For Leaders,Leadership & Managerial,Public Training,1,24,95,9,6,3,9,6.75,9,yes,80.92857142857143
328,PD Prasetya Puspasari,Tina Iswahyudi,"Jl. Cikapayang No. 18
Pasuruan, Kalimantan Timur 10979",adikasetiawan@example.org,Aktivitas Jasa Lainnya,+62 (0032) 505 3793,Menengah,700000,Group,"6996 Erik Loaf Apt. 101
Tuckerside, GA 04148",2023-12-03,"Manajemen Resiko APU & PPT bagi Staff Perbankan, Multifinance, Sekuritas dan Asuransi",HR & Training,Public Training,9,35,94,5,5,5,2,4.25,5,no,68.78571428571429
329,PD Kuswoyo,"Dt. Galiono Pratama, S.I.Kom","Jalan Peta No. 58
Tangerang Selatan, RI 07272",waluyosidiq@example.com,Aktivitas Jasa Lainnya,089 062 9018,Menengah,200000,Retail,"49349 Garcia Road
Nicolehaven, ME 19315",2023-12-07,Interactive Dashboard with Microsoft Excel,Office & Administration,Inhouse Training,3,41,57,5,4,8,7,6.0,7,yes,72.57142857142857
330,PD Tamba Hidayat (Persero) Tbk,Icha Thamrin,"Jl. BKR No. 2
Bukittinggi, YO 18660",kusuma61@example.com,"Pertanian, Kehutanan, dan Perikanan",(0360) 247-3576,Kecil,400000,Retail,"942 Katie Shore Apt. 692
West Deanfort, SC 91094",2024-01-24,Enterprise Solution Selling,Sales & Marketing,Inhouse Training,9,46,23,5,9,8,9,7.75,8,yes,90.92857142857144
331,Perum Pangestu,Prasetya Tampubolon,"Jl. Suniaraja No. 57
Lhokseumawe, ST 69673",banaramarbun@example.org,Industri Pengelahan,+62 (610) 521-9737,Kecil,100000,Group,"3878 Matthew Mountains
North Joshua, ME 57531",2023-12-31,Collection Analytical Tools & MIS,HR & Training,Public Training,7,55,66,7,5,6,4,5.5,2,no,69.42857142857143
