,lat,lon,depth,mag,remark,klasifikasi
80118,-7.41,121.2,10,4.4,11,gempa ringan
80119,-7.57,122.61,12,3.5,11,gempa minor
80120,-7.6,122.12,13,3.4,11,gempa minor
80121,-7.4,121.19,10,2.9,11,gempa micro
80122,-8.77,118.19,99,3.5,43,gempa minor
80123,-7.39,121.67,14,3.2,11,gempa minor
80124,-7.62,123.28,10,2.9,4,gempa micro
80125,-8.65,121.69,20,2.2,10,gempa micro
80126,-7.7,122.45,10,3.1,11,gempa minor
80127,-7.45,121.9,10,3.5,11,gempa minor
80128,-8.06,122.42,10,2.6,10,gempa micro
80129,-7.67,122.41,10,3.1,11,gempa minor
80130,-8.26,121.45,10,3.6,10,gempa minor
80131,-7.41,121.77,10,3.6,11,gempa minor
80132,-7.04,129.93,169,4.9,4,semoga bisa
80133,-8.25,121.47,10,2.7,10,gempa micro
80134,-7.45,121.45,10,3.1,11,gempa minor
80135,-7.44,121.93,14,3.1,11,gempa minor
80136,-7.62,122.27,15,3.7,11,gempa minor
80137,-7.27,121.1,10,2.7,11,gempa micro
80138,-7.71,122.5,10,2.8,11,gempa micro
80139,-8.04,122.4,13,3.1,10,gempa minor
80140,-8.09,122.47,10,3.3,10,gempa minor
80141,-7.55,121.61,10,3.3,11,gempa minor
80142,-7.95,121.67,11,4.9,11,semoga bisa
80143,-7.58,121.67,10,3.9,11,semoga bisa
80144,-7.35,121.09,10,3.0,11,gempa minor
80145,-7.04,111.84,10,3.0,15,gempa minor
80146,-8.99,116.72,10,2.6,43,gempa micro
80147,-7.25,121.18,11,2.9,11,gempa micro
80148,-7.57,122.18,10,3.5,11,gempa minor
80149,-7.48,122.23,10,3.0,11,gempa minor
80150,-7.27,121.19,10,4.4,11,gempa ringan
80151,-7.95,122.45,10,3.4,11,gempa minor
80152,-7.79,122.64,101,3.0,11,gempa minor
80153,-3.5,130.02,10,3.0,31,gempa minor
80154,-3.21,129.97,18,2.6,31,gempa micro
80155,-7.62,122.35,30,3.6,11,gempa minor
80156,-7.83,117.24,10,2.9,3,gempa micro
80157,-7.65,122.51,38,3.2,11,gempa minor
80158,-8.15,117.83,26,2.9,43,gempa micro
80159,-7.59,122.4,27,2.9,11,gempa micro
80160,-7.72,122.42,12,3.0,11,gempa minor
80161,2.79,128.1,111,4.4,12,gempa ringan
80162,-7.61,122.44,38,3.0,11,gempa minor
80163,-8.04,122.42,11,2.9,10,gempa micro
80164,-8.02,122.41,10,2.9,10,gempa micro
80165,-0.25,98.66,40,3.6,38,gempa minor
80166,-8.05,122.43,10,2.7,10,gempa micro
80167,-7.55,121.65,10,3.5,11,gempa minor
80168,-7.59,122.03,10,2.9,11,gempa micro
80169,-4.88,103.1,45,3.9,38,semoga bisa
80170,-7.34,121.22,10,3.2,11,gempa minor
80171,-7.62,122.44,29,2.8,11,gempa micro
80172,-7.52,122.15,15,3.3,11,gempa minor
80173,-7.56,122.06,13,3.2,11,gempa minor
80174,-7.53,122.09,18,2.9,11,gempa micro
80175,-7.53,121.88,25,3.1,11,gempa minor
80176,-2.98,130.0,10,3.9,31,semoga bisa
80177,-7.54,122.45,28,3.2,11,gempa minor
80178,-9.71,114.18,10,4.3,34,gempa ringan
80179,-4.33,103.44,10,2.5,38,gempa micro
80180,-7.71,121.8,133,3.1,11,gempa minor
80181,-7.54,121.72,10,3.5,11,gempa minor
80182,-0.06,123.76,117,3.6,18,gempa minor
80183,-9.44,122.78,13,3.5,30,gempa minor
80184,-1.37,120.53,10,1.9,40,gempa micro
80185,-7.91,117.26,295,3.7,3,gempa minor
80186,-9.38,114.1,13,2.9,34,gempa micro
80187,-7.21,121.28,18,2.7,11,gempa micro
80188,-7.54,122.13,15,2.9,11,gempa micro
80189,-7.31,121.18,10,3.8,11,gempa minor
80190,-7.66,122.5,22,3.0,11,gempa minor
80191,-9.54,124.0,10,3.1,47,gempa minor
80192,-7.51,121.85,10,3.6,11,gempa minor
80193,-7.23,121.94,10,2.8,11,gempa micro
80194,-6.43,131.2,10,3.3,46,gempa minor
80195,-1.47,120.42,10,1.9,40,gempa micro
80196,-7.77,122.52,10,3.1,11,gempa minor
80197,-7.87,122.45,10,3.7,11,gempa minor
80198,-8.98,124.16,40,2.5,47,gempa micro
80199,-1.89,120.13,10,2.1,40,gempa micro
80200,-8.24,122.17,10,2.2,10,gempa micro
80201,-8.52,121.72,10,2.3,10,gempa micro
80202,-7.52,122.05,10,3.0,11,gempa minor
80203,-8.08,122.67,72,2.5,10,gempa micro
80204,-7.52,122.01,10,3.5,11,gempa minor
80205,-7.82,122.46,14,3.3,11,gempa minor
80206,-7.43,121.44,10,3.3,11,gempa minor
80207,-8.01,122.54,10,3.0,10,gempa minor
80208,-8.02,122.58,85,2.8,10,gempa micro
80209,-7.41,121.6,10,3.0,11,gempa minor
80210,-5.12,102.46,10,3.5,38,gempa minor
80211,-8.13,122.39,10,2.9,10,gempa micro
80212,-8.1,122.46,10,3.1,10,gempa minor
80213,-0.21,135.75,10,4.3,14,gempa ringan
80214,-7.58,122.43,20,3.1,11,gempa minor
80215,-8.31,119.54,153,4.5,10,gempa ringan
80216,-8.09,122.73,110,2.4,10,gempa micro
80217,-8.07,122.44,12,3.2,10,gempa minor
80218,-9.66,119.33,36,4.0,42,gempa ringan
80219,-8.04,122.44,17,2.9,10,gempa micro
80220,-7.61,122.68,23,3.1,11,gempa minor
80221,-7.6,122.68,26,3.3,11,gempa minor
80222,-8.12,120.36,11,2.8,10,gempa micro
80223,-7.55,122.36,23,3.2,11,gempa minor
80224,-8.01,122.41,11,2.9,10,gempa micro
80225,-7.67,121.77,78,2.8,11,gempa micro
80226,-7.75,122.44,55,3.7,11,gempa minor
80227,0.92,98.41,13,4.1,27,gempa ringan
80228,-6.25,128.0,353,5.3,4,gempa sedang
80229,-6.25,128.0,353,5.3,4,gempa sedang
80230,-7.48,122.9,15,2.6,11,gempa micro
80231,-7.52,122.11,30,3.4,11,gempa minor
80232,-7.82,121.87,10,2.8,11,gempa micro
80233,-7.55,122.09,93,3.1,11,gempa minor
80234,-6.9,121.64,14,3.1,11,gempa minor
80235,-7.69,121.73,97,3.0,11,gempa minor
80236,-7.75,122.3,15,2.3,11,gempa micro
80237,-7.22,121.16,10,2.9,11,gempa micro
80238,-7.56,122.5,10,2.9,11,gempa micro
80239,-8.35,122.45,10,2.7,10,gempa micro
80240,-8.09,122.63,44,3.0,10,gempa minor
80241,-7.19,120.73,10,3.6,11,gempa minor
80242,-8.83,110.33,10,3.6,15,gempa minor
80243,-8.16,122.54,38,2.8,10,gempa micro
80244,-7.1,120.76,10,3.2,11,gempa minor
80245,-7.76,122.32,10,3.1,11,gempa minor
80246,-7.72,121.51,92,3.5,11,gempa minor
80247,-7.52,121.59,10,3.5,11,gempa minor
80248,-7.16,121.33,10,3.4,11,gempa minor
80249,-10.93,123.25,33,4.5,47,gempa ringan
80250,-6.75,128.65,10,4.3,4,gempa ringan
80251,-7.53,121.86,10,3.4,11,gempa minor
80252,-6.88,128.65,18,4.8,4,gempa ringan
80253,-1.4,120.54,26,3.4,40,gempa minor
80254,-7.1,128.7,20,5.6,4,gempa sedang
80255,-7.1,128.7,20,5.6,4,gempa sedang
80256,-7.58,121.78,10,3.3,11,gempa minor
80257,-7.63,121.88,10,3.4,11,gempa minor
80258,-6.77,122.92,10,3.8,11,gempa minor
80259,-2.04,121.72,10,3.7,40,gempa minor
80260,5.08,95.54,13,3.3,27,gempa minor
80261,-7.48,121.52,26,3.3,11,gempa minor
80262,-7.62,122.49,11,3.2,11,gempa minor
80263,-8.5,113.51,10,2.9,15,gempa micro
80264,-8.3,118.63,19,2.7,43,gempa micro
80265,-5.17,131.21,69,4.6,4,gempa ringan
80266,-7.74,122.49,28,2.9,11,gempa micro
80267,-3.02,119.72,10,3.4,40,gempa minor
80268,-7.65,122.45,34,2.7,11,gempa micro
80269,0.21,97.97,10,4.2,27,gempa ringan
80270,-3.07,130.97,10,3.1,31,gempa minor
80271,-3.14,130.56,10,2.8,31,gempa micro
80272,-7.2,121.01,22,3.1,11,gempa minor
80273,-8.3,115.66,10,3.0,2,gempa minor
80274,-7.5,121.86,10,3.3,11,gempa minor
80275,-7.76,122.48,13,2.9,11,gempa micro
80276,-8.32,115.63,12,3.2,2,gempa minor
80277,-8.41,115.35,173,4.0,2,gempa ringan
80278,-7.52,121.65,10,3.5,11,gempa minor
80279,-7.53,122.03,15,3.5,11,gempa minor
80280,-7.52,122.31,14,3.2,11,gempa minor
80281,-7.54,121.93,18,3.2,11,gempa minor
80282,-8.08,122.45,15,2.8,10,gempa micro
80283,-7.38,121.12,10,2.9,11,gempa micro
80284,-7.06,119.64,10,2.5,11,gempa micro
80285,-8.26,124.74,10,3.1,47,gempa minor
80286,-7.55,122.24,10,2.7,11,gempa micro
80287,-9.25,120.17,37,3.8,42,gempa minor
80288,-7.61,122.31,69,3.3,11,gempa minor
80289,-7.48,121.23,10,4.0,11,gempa ringan
80290,-7.46,121.7,11,3.3,11,gempa minor
80291,-1.76,122.49,10,3.2,40,gempa minor
80292,-8.41,121.35,11,2.2,10,gempa micro
80293,-8.14,120.4,10,2.1,10,gempa micro
80294,-0.39,125.75,12,3.2,37,gempa minor
80295,-7.94,120.56,13,2.6,11,gempa micro
80296,-7.67,122.36,19,2.6,11,gempa micro
80297,1.11,97.73,10,4.0,27,gempa ringan
80298,1.2,126.41,10,3.2,26,gempa minor
80299,-7.75,122.45,21,2.7,11,gempa micro
80300,-8.01,122.42,10,3.4,10,gempa minor
80301,-5.09,104.68,95,3.4,38,gempa minor
80302,-1.31,120.49,10,3.3,40,gempa minor
80303,-1.91,122.59,13,3.0,40,gempa minor
80304,-7.52,121.57,17,2.9,11,gempa micro
80305,-8.02,122.43,10,3.4,10,gempa minor
80306,-7.25,121.37,10,3.2,11,gempa minor
80307,-7.55,121.84,10,3.9,11,semoga bisa
80308,-8.09,120.37,10,3.2,10,gempa minor
80309,-7.61,122.41,27,3.3,11,gempa minor
80310,-7.35,121.28,10,3.5,11,gempa minor
80311,-3.83,103.71,10,3.0,38,gempa minor
80312,-7.81,122.46,10,3.7,11,gempa minor
80313,3.36,121.99,606,4.3,7,gempa ringan
80314,1.86,121.38,18,2.9,18,gempa micro
80315,-8.88,110.94,10,3.9,15,semoga bisa
80316,-8.45,121.42,9,1.6,10,gempa micro
80317,-7.65,121.43,10,2.0,11,gempa micro
80318,-8.2,117.78,12,3.0,43,gempa minor
80319,-8.3,121.44,15,1.7,10,gempa micro
80320,-8.76,118.32,10,1.6,43,gempa micro
80321,-7.52,121.5,11,2.5,11,gempa micro
80322,-7.53,121.89,10,3.5,11,gempa minor
80323,-7.48,121.82,10,2.8,11,gempa micro
80324,-8.09,120.38,10,2.5,10,gempa micro
80325,-9.39,123.82,55,3.2,47,gempa minor
80326,-8.09,120.39,10,3.7,10,gempa minor
80327,-7.38,121.68,10,3.3,11,gempa minor
80328,-7.55,121.67,10,3.8,11,gempa minor
80329,-9.37,114.05,75,3.2,34,gempa minor
80330,-7.53,121.67,10,3.7,11,gempa minor
80331,-7.65,122.04,10,3.4,11,gempa minor
80332,-0.85,121.52,10,4.2,18,gempa ringan
80333,-0.67,125.95,74,3.9,37,semoga bisa
80334,-0.68,131.54,10,4.2,14,gempa ringan
80335,-8.39,121.7,10,2.1,10,gempa micro
80336,-9.32,123.36,50,2.9,47,gempa micro
80337,-7.51,121.9,46,3.4,11,gempa minor
80338,-7.91,119.66,10,2.6,11,gempa micro
80339,-7.92,119.74,10,2.7,11,gempa micro
80340,-7.94,119.72,10,2.5,11,gempa micro
80341,-7.94,119.74,10,2.9,11,gempa micro
80342,1.02,122.65,40,2.4,18,gempa micro
80343,-0.65,131.53,10,3.6,14,gempa minor
80344,-8.05,122.41,14,2.9,10,gempa micro
80345,-7.99,119.7,10,3.2,11,gempa minor
80346,-0.34,119.44,13,2.8,18,gempa micro
80347,-7.94,119.76,10,4.1,11,gempa ringan
80348,-0.62,131.51,10,3.8,14,gempa minor
80349,-8.05,122.43,21,4.7,10,gempa ringan
80350,-0.65,131.5,10,3.8,14,gempa minor
80351,-0.7,131.52,10,3.8,14,gempa minor
80352,-8.04,122.43,10,3.2,10,gempa minor
80353,-0.66,131.51,10,3.3,14,gempa minor
80354,-7.26,121.2,11,2.6,11,gempa micro
80355,-7.69,122.36,60,2.8,11,gempa micro
80356,-8.3,122.61,63,3.4,10,gempa minor
80357,-0.56,131.58,25,4.0,14,gempa ringan
80358,-0.66,131.54,10,4.1,14,gempa ringan
80359,-0.67,131.5,10,4.9,14,semoga bisa
80360,0.01,129.8,10,4.3,12,gempa ringan
80361,-0.67,131.56,10,3.4,14,gempa minor
80362,-0.64,131.54,10,3.8,14,gempa minor
80363,-0.58,131.57,32,5.3,14,gempa sedang
80364,-0.58,131.57,32,5.3,14,gempa sedang
80365,-7.95,119.75,10,2.7,11,gempa micro
80366,-3.88,133.57,10,4.7,14,gempa ringan
80367,-7.61,122.3,50,3.9,11,semoga bisa
80368,0.52,99.71,10,3.3,27,gempa minor
80369,-7.25,121.23,10,4.0,11,gempa ringan
80370,-2.95,119.47,10,3.2,40,gempa minor
80371,-7.5,121.74,24,3.7,11,gempa minor
80372,-7.22,121.08,10,3.0,11,gempa minor
80373,-7.65,128.71,139,4.4,4,gempa ringan
80374,-9.72,113.95,10,3.6,35,gempa minor
80375,-1.79,100.75,55,3.5,38,gempa minor
80376,3.16,127.98,50,4.1,45,gempa ringan
80377,0.7,126.22,10,3.5,26,gempa minor
80378,-6.77,129.77,181,4.6,4,gempa ringan
80379,-1.34,120.45,10,2.7,40,gempa micro
80380,0.97,127.78,10,3.4,12,gempa minor
80381,-1.05,100.56,120,4.0,38,gempa ringan
80382,-7.61,122.45,52,3.6,11,gempa minor
80383,-7.63,128.48,144,4.7,4,gempa ringan
80384,-7.63,128.48,144,4.7,4,gempa ringan
80385,-7.5,121.68,10,3.8,11,gempa minor
80386,-7.55,122.17,17,3.7,11,gempa minor
80387,-1.33,120.48,10,3.6,40,gempa minor
80388,-7.24,121.18,10,3.9,11,semoga bisa
80389,-7.25,121.17,10,4.6,11,gempa ringan
80390,0.5,99.73,10,4.0,27,gempa ringan
80391,-0.06,122.89,151,2.9,18,gempa micro
80392,-7.42,121.97,15,3.6,11,gempa minor
80393,-8.23,122.68,10,3.4,10,gempa minor
80394,-7.74,122.46,11,3.1,11,gempa minor
80395,-7.84,106.32,10,3.3,15,gempa minor
80396,-7.53,121.87,26,3.0,11,gempa minor
80397,-7.41,121.82,19,3.5,11,gempa minor
80398,-7.41,121.81,18,3.6,11,gempa minor
80399,-8.59,109.72,11,3.8,15,gempa minor
80400,-7.6,122.29,33,2.7,11,gempa micro
80401,-7.68,122.47,39,2.6,11,gempa micro
80402,-8.11,122.49,27,2.3,10,gempa micro
80403,-7.82,122.6,26,3.1,11,gempa minor
80404,-0.57,131.52,10,3.7,14,gempa minor
80405,-1.18,120.48,10,1.9,40,gempa micro
80406,-8.05,120.39,10,2.3,10,gempa micro
80407,4.59,96.42,10,2.5,27,gempa micro
80408,-7.29,121.14,10,3.7,11,gempa minor
80409,1.14,127.02,13,3.3,12,gempa minor
80410,-8.21,116.46,11,4.3,43,gempa ringan
80411,-1.52,120.11,10,2.5,40,gempa micro
80412,-7.23,121.16,14,2.9,11,gempa micro
80413,-8.09,122.43,10,3.1,10,gempa minor
80414,-7.67,122.37,30,3.3,11,gempa minor
80415,-0.64,131.54,10,3.5,14,gempa minor
80416,-7.45,121.45,14,3.8,11,gempa minor
80417,-7.67,122.46,34,3.4,11,gempa minor
80418,4.58,96.36,10,4.8,27,gempa ringan
80419,-9.54,118.96,18,3.6,43,gempa minor
80420,-0.91,122.22,10,3.7,18,gempa minor
80421,-7.5,121.71,15,3.1,11,gempa minor
80422,-7.58,121.86,28,3.1,11,gempa minor
80423,-7.26,121.17,22,4.0,11,gempa ringan
80424,0.65,121.6,68,2.5,18,gempa micro
80425,0.8,119.92,10,3.5,18,gempa minor
80426,-7.64,122.35,20,3.3,11,gempa minor
80427,-6.93,129.68,180,4.7,4,gempa ringan
80428,-0.67,131.52,10,3.8,14,gempa minor
80429,-7.97,122.97,12,3.8,11,gempa minor
80430,-5.82,104.39,30,4.2,38,gempa ringan
80431,-6.76,120.64,10,3.4,11,gempa minor
80432,-7.94,120.55,10,3.4,11,gempa minor
80433,-9.5,118.56,14,3.0,43,gempa minor
80434,-0.61,131.54,10,4.1,14,gempa ringan
80435,-0.51,131.63,16,4.5,14,gempa ringan
80436,-9.19,106.98,10,4.0,35,gempa ringan
80437,-3.09,122.04,13,2.9,40,gempa micro
80438,-7.42,121.98,10,3.9,11,semoga bisa
80439,3.27,125.78,146,3.9,45,semoga bisa
80440,-7.5,121.63,12,3.3,11,gempa minor
80441,-0.18,122.33,15,3.0,18,gempa minor
80442,-0.65,131.54,10,3.6,14,gempa minor
80443,-7.51,121.62,10,3.1,11,gempa minor
80444,-5.66,119.89,10,2.5,40,gempa micro
80445,-7.65,122.34,17,2.9,11,gempa micro
80446,-0.65,131.53,10,3.5,14,gempa minor
80447,-1.33,120.48,10,2.8,40,gempa micro
80448,-0.68,131.5,10,3.2,14,gempa minor
80449,-0.4,98.56,10,3.2,38,gempa minor
80450,-8.29,119.69,160,3.0,10,gempa minor
80451,4.88,96.86,10,2.8,27,gempa micro
80452,-0.7,131.45,11,3.0,14,gempa minor
80453,-1.42,120.51,10,2.3,40,gempa micro
80454,-3.86,101.32,13,3.1,38,gempa minor
80455,-8.2,120.69,24,2.6,10,gempa micro
80456,4.93,96.86,10,2.5,27,gempa micro
80457,3.87,96.03,33,4.3,27,gempa ringan
80458,-7.67,122.55,10,3.5,11,gempa minor
80459,0.11,126.25,10,3.3,26,gempa minor
80460,-0.06,122.96,182,3.0,18,gempa minor
80461,-7.4,121.84,10,3.4,11,gempa minor
80462,-8.79,112.46,34,3.1,15,gempa minor
80463,-4.17,103.6,10,3.5,38,gempa minor
80464,-7.95,124.4,180,3.1,4,gempa minor
80465,-7.55,128.16,141,4.6,4,gempa ringan
80466,-6.76,129.83,192,4.3,4,gempa ringan
80467,2.9,96.39,10,3.3,27,gempa minor
80468,-0.17,124.76,10,3.9,37,semoga bisa
80469,-7.25,121.19,10,2.9,11,gempa micro
80470,2.61,98.93,10,2.7,27,gempa micro
80471,-7.42,121.97,17,3.1,11,gempa minor
80472,-0.56,131.59,10,4.1,14,gempa ringan
80473,-3.95,102.38,18,2.8,38,gempa micro
80474,-7.73,122.37,27,3.3,11,gempa minor
80475,-7.51,121.65,10,3.2,11,gempa minor
80476,-0.9,99.48,12,3.5,38,gempa minor
80477,-7.74,122.49,24,3.5,11,gempa minor
80478,0.53,99.67,10,3.1,27,gempa minor
80479,-2.9,129.75,18,4.0,31,gempa ringan
80480,2.98,126.69,10,3.7,26,gempa minor
80481,-7.55,121.88,28,3.7,11,gempa minor
80482,-3.23,129.15,10,2.9,31,gempa micro
80483,-8.01,122.41,10,2.8,10,gempa micro
80484,-8.04,122.43,11,2.8,10,gempa micro
80485,-7.39,121.36,10,4.0,11,gempa ringan
80486,-2.8,129.6,10,3.4,31,gempa minor
80487,-7.65,122.35,70,3.3,11,gempa minor
80488,-7.79,120.35,11,4.0,11,gempa ringan
80489,-2.44,121.21,10,3.0,40,gempa minor
80490,-0.64,131.5,10,2.8,14,gempa micro
80491,3.16,97.32,10,2.9,27,gempa micro
80492,2.92,96.63,10,3.4,27,gempa minor
80493,-8.46,118.39,153,4.6,43,gempa ringan
80494,-1.47,133.85,14,3.5,14,gempa minor
80495,-6.98,107.17,10,3.0,15,gempa minor
80496,-7.77,122.51,35,3.5,11,gempa minor
80497,0.33,122.38,113,5.0,18,gempa sedang
80498,-4.82,131.03,24,3.7,4,gempa minor
80499,-7.88,120.14,21,2.5,11,gempa micro
80500,-8.15,106.46,10,3.1,35,gempa minor
80501,-8.66,119.32,101,3.0,10,gempa minor
80502,-2.69,140.19,61,4.6,21,gempa ringan
80503,-8.02,122.41,10,3.3,10,gempa minor
80504,-7.88,107.04,19,3.1,15,gempa minor
80505,-7.49,121.66,11,2.6,11,gempa micro
80506,-8.25,116.76,10,2.9,43,gempa micro
80507,-0.11,99.27,95,3.0,38,gempa minor
80508,-7.93,114.02,10,3.3,3,gempa minor
80509,-9.16,121.04,87,4.3,30,gempa ringan
80510,-6.75,120.5,15,2.3,11,gempa micro
80511,-7.33,121.29,20,3.7,11,gempa minor
80512,-2.37,120.97,10,2.9,40,gempa micro
80513,-2.37,120.93,10,2.5,40,gempa micro
80514,-7.5,121.63,10,3.2,11,gempa minor
80515,-8.65,119.07,128,3.3,10,gempa minor
80516,-7.35,121.3,10,4.3,11,gempa ringan
80517,-7.35,121.28,10,4.6,11,gempa ringan
80518,-2.67,121.0,12,1.9,40,gempa micro
80519,3.69,126.9,10,4.7,45,gempa ringan
80520,-7.34,121.27,10,4.3,11,gempa ringan
80521,-9.37,113.15,10,3.6,35,gempa minor
80522,-7.77,118.64,10,3.1,11,gempa minor
80523,-7.35,121.29,14,2.9,11,gempa micro
80524,-7.37,106.03,23,3.1,15,gempa minor
80525,-5.94,105.72,125,3.7,44,gempa minor
80526,-8.77,120.5,106,2.9,10,gempa micro
80527,-2.99,122.35,10,2.3,40,gempa micro
80528,0.47,99.94,142,3.4,27,gempa minor
80529,-7.86,118.6,29,3.3,11,gempa minor
80530,-8.27,119.76,161,3.6,10,gempa minor
80531,-2.63,102.15,155,3.2,38,gempa minor
80532,-7.84,118.62,28,4.1,11,gempa ringan
80533,-2.8,126.71,10,4.3,8,gempa ringan
80534,0.66,120.57,10,2.8,18,gempa micro
80535,-7.88,118.59,31,3.5,11,gempa minor
80536,-8.48,118.42,31,2.5,43,gempa micro
80537,-8.13,118.38,10,2.2,43,gempa micro
80538,-9.23,125.74,10,3.6,47,gempa minor
80539,-7.68,122.56,21,3.3,11,gempa minor
80540,-7.76,118.62,20,3.5,11,gempa minor
80541,-7.8,118.61,25,3.6,11,gempa minor
80542,5.53,126.41,10,4.3,19,gempa ringan
80543,2.65,97.5,13,2.9,27,gempa micro
80544,-9.04,124.05,70,4.7,47,gempa ringan
80545,0.56,122.21,148,2.4,18,gempa micro
80546,-8.05,110.37,10,1.8,15,gempa micro
80547,-7.5,119.71,10,3.2,11,gempa minor
80548,-0.67,122.5,10,3.4,18,gempa minor
80549,-1.32,120.49,10,3.0,40,gempa minor
80550,-2.0,120.54,10,3.1,40,gempa minor
80551,-8.08,107.33,10,3.3,15,gempa minor
80552,-7.42,106.04,19,3.0,15,gempa minor
80553,-7.38,105.9,48,5.2,15,gempa sedang
80554,-7.38,105.9,48,5.2,15,gempa sedang
80555,-6.71,129.01,229,4.3,4,gempa ringan
80556,-6.4,103.73,19,4.2,39,gempa ringan
80557,-0.91,121.51,10,2.7,18,gempa micro
80558,-8.02,118.45,13,3.0,43,gempa minor
80559,-8.25,107.84,12,3.2,15,gempa minor
80560,-8.58,107.91,23,3.5,15,gempa minor
80561,2.44,128.5,224,4.7,12,gempa ringan
80562,-8.18,118.19,197,3.3,43,gempa minor
80563,-0.04,121.93,221,2.8,18,gempa micro
80564,-8.32,122.65,66,2.9,10,gempa micro
80565,-6.48,105.57,13,2.5,44,gempa micro
80566,0.33,126.31,10,4.6,26,gempa ringan
80567,-9.37,125.59,14,4.9,47,semoga bisa
80568,-1.32,120.45,10,3.1,40,gempa minor
80569,2.05,96.34,15,4.1,27,gempa ringan
80570,-2.07,139.47,10,3.5,21,gempa minor
80571,-6.52,107.27,10,2.5,15,gempa micro
80572,-7.5,119.67,10,5.1,11,gempa sedang
80573,-7.5,119.67,10,5.1,11,gempa sedang
80574,0.66,98.23,10,3.7,27,gempa minor
80575,-3.4,128.37,10,2.2,31,gempa micro
80576,-0.32,122.06,12,2.7,18,gempa micro
80577,-2.6,128.77,16,3.0,8,gempa minor
80578,-8.34,112.16,102,3.6,15,gempa minor
80579,2.03,127.08,38,3.9,26,semoga bisa
80580,-3.56,128.25,10,2.5,31,gempa micro
80581,-3.46,128.12,14,2.5,31,gempa micro
80582,-1.25,134.19,18,3.5,14,gempa minor
80583,-7.99,117.89,33,3.0,3,gempa minor
80584,0.26,121.92,201,3.6,18,gempa minor
80585,0.8,98.43,57,4.8,27,gempa ringan
80586,-8.36,117.02,21,2.6,43,gempa micro
80587,1.48,127.86,10,2.9,12,gempa micro
80588,-8.34,117.01,10,2.9,43,gempa micro
80589,-3.51,135.46,30,4.0,14,gempa ringan
80590,-8.44,116.96,10,2.6,43,gempa micro
80591,-8.39,116.98,10,3.1,43,gempa minor
80592,2.06,98.94,110,2.5,27,gempa micro
80593,-8.37,117.0,10,2.9,43,gempa micro
80594,-8.43,116.99,10,2.5,43,gempa micro
80595,-8.65,114.67,101,2.6,2,gempa micro
80596,-9.46,117.53,27,3.4,43,gempa minor
80597,-7.64,105.95,28,3.8,15,gempa minor
80598,-8.04,122.39,12,2.9,10,gempa micro
80599,-2.41,120.63,10,3.4,40,gempa minor
80600,-3.9,123.01,10,3.0,40,gempa minor
80601,1.16,126.37,10,3.3,26,gempa minor
80602,-9.54,117.43,20,3.4,43,gempa minor
80603,1.43,124.58,245,4.2,18,gempa ringan
80604,-8.03,122.41,15,3.1,10,gempa minor
80605,1.86,126.59,10,3.8,26,gempa minor
80606,-7.37,121.59,10,2.6,11,gempa micro
80607,-8.11,107.88,22,3.4,15,gempa minor
80608,5.46,95.84,10,3.2,27,gempa minor
80609,-8.21,104.01,10,4.8,39,gempa ringan
80610,-7.86,118.63,25,3.1,11,gempa minor
80611,-7.95,118.61,24,3.0,11,gempa minor
80612,-7.83,118.65,25,3.5,11,gempa minor
80613,-7.83,118.62,21,3.8,11,gempa minor
80614,-7.55,119.72,10,3.1,11,gempa minor
80615,-2.33,120.9,10,2.7,40,gempa micro
80616,-8.11,107.92,31,4.4,15,gempa ringan
80617,-0.5,96.98,10,4.5,39,gempa ringan
80618,-6.93,105.33,10,4.3,44,gempa ringan
80619,0.31,122.13,154,3.4,18,gempa minor
80620,4.87,96.07,14,2.4,27,gempa micro
80621,-2.47,120.96,10,1.8,40,gempa micro
80622,-0.65,122.51,10,2.9,18,gempa micro
80623,-4.65,134.11,25,4.1,14,gempa ringan
80624,-7.82,128.43,148,6.1,4,gempa kuat
80625,-7.82,128.43,148,6.1,4,gempa kuat
80626,-4.91,103.03,27,2.5,38,gempa micro
80627,-1.32,120.38,10,2.1,40,gempa micro
80628,-9.04,111.79,10,3.3,35,gempa minor
80629,-1.39,120.49,11,2.0,40,gempa micro
80630,-8.24,112.19,115,4.2,15,gempa ringan
80631,-1.97,122.66,10,3.7,40,gempa minor
80632,1.83,126.39,15,3.1,26,gempa minor
80633,-8.62,115.03,99,2.6,2,gempa micro
80634,2.2,127.55,84,3.4,26,gempa minor
80635,1.04,125.34,10,2.8,26,gempa micro
80636,-1.05,122.66,87,2.7,40,gempa micro
80637,4.64,96.36,10,2.6,27,gempa micro
80638,-8.7,123.62,78,2.9,10,gempa micro
80639,-2.81,140.27,22,3.0,21,gempa minor
80640,-6.84,106.49,25,2.3,15,gempa micro
80641,-2.83,129.79,10,3.8,31,gempa minor
80642,-8.23,124.88,10,2.8,47,gempa micro
80643,-3.59,120.91,10,2.6,40,gempa micro
80644,-0.7,122.54,10,3.7,18,gempa minor
80645,-1.92,139.32,23,3.8,21,gempa minor
80646,-1.4,120.5,10,2.2,40,gempa micro
80647,-8.83,116.77,10,2.1,43,gempa micro
80648,-3.78,133.73,25,4.7,14,gempa ringan
80649,-0.82,122.79,50,3.7,18,gempa minor
80650,-0.7,122.53,10,4.6,18,gempa ringan
80651,-2.61,102.28,153,3.0,38,gempa minor
80652,-0.71,122.54,10,4.4,18,gempa ringan
